,ortho,phon,cgram,islem,freqlemfilms2,freqfilms2,freqlemlivres,freqlivres,p_cvcv,cvcv,nbsyll,nblettres
12222,bâbord,babOR,NOM,1,1.97,1.97,0.95,0.95,CVCVC,CVCVCC,2,6
12252,bacchante,bak@t,NOM,1,0.67,0.67,2.7,1.15,CVCVC,CVCCCVCCV,2,9
12298,bâcler,bakle,VER,1,1.39,0.12,3.99,0.68,CVCCV,CVCCVC,2,6
12304,bacon,bekon,NOM,1,4.5,4.5,0.47,0.47,CVCVC,CVCVC,2,5
12436,bâfrer,bafRe,VER,1,0.72,0.26,1.96,0.54,CVCCV,CVCCVC,2,6
12442,bagage,bagaZ,NOM,1,29.69,3.21,24.39,7.43,CVCVC,CVCVCV,2,6
12474,bagnard,baNaR,NOM,1,0.6,0.5,2.57,1.08,CVCVC,CVCCVCC,2,7
12518,baguette,bagEt,NOM,1,7.74,5.67,13.45,9.46,CVCVC,CVCVVCCV,2,8
12534,baignade,bENad,NOM,1,1.1,1.0,2.84,1.89,CVCVC,CVVCCVCV,2,8
12661,baiseur,bEz9R,NOM,1,2.0,1.4,1.49,0.61,CVCVC,CVVCVVC,2,7
12721,balade,balad,NOM,1,7.71,6.58,6.28,4.59,CVCVC,CVCVCV,2,6
12796,balance,bal@s,NOM,1,8.19,7.74,10.34,8.18,CVCVC,CVCVCCV,2,7
12903,baleine,balEn,NOM,1,16.68,11.52,5.0,3.11,CVCVC,CVCVVCV,2,7
12918,balèze,balEz,ADJ,1,1.3,1.12,0.81,0.74,CVCVC,CVCVCV,2,6
12919,balèze,balEz,NOM,1,0.69,0.61,0.47,0.14,CVCVC,CVCVCV,2,6
12928,balise,baliz,NOM,1,2.82,2.31,0.68,0.27,CVCVC,CVCVCV,2,6
12953,ballade,balad,NOM,1,4.54,3.64,1.22,0.95,CVCVC,CVCCVCV,2,7
13029,balourd,baluR,ADJ,1,0.82,0.41,0.68,0.54,CVCVC,CVCVVCC,2,7
13030,balourd,baluR,NOM,1,0.73,0.67,0.54,0.41,CVCVC,CVCVVCC,2,7
13091,banal,banal,ADJ,1,8.66,4.88,26.22,11.28,CVCVC,CVCVC,2,5
13109,banane,banan,NOM,1,11.14,6.09,7.57,4.05,CVCVC,CVCVCV,2,6
13120,bancaire,b@kER,ADJ,1,3.94,2.71,1.49,0.74,CVCVC,CVCCVVCV,2,8
13122,bancal,b@kal,ADJ,1,0.53,0.29,3.18,1.42,CVCVC,CVCCVC,2,6
13138,bandage,b@daZ,NOM,1,4.76,2.79,2.97,1.35,CVCVC,CVCCVCV,2,7
13206,banjo,b@dZo,NOM,1,3.13,3.08,1.08,0.81,CVCCV,CVCCV,2,5
13234,bannir,baniR,VER,1,7.03,1.62,3.31,0.61,CVCVC,CVCCVC,2,6
13267,banquise,b@kiz,NOM,1,0.66,0.65,1.55,1.42,CVCVC,CVCCVVCV,2,8
13280,baptême,batEm,NOM,1,4.84,4.41,10.34,9.39,CVCVC,CVCCVCV,2,7
13375,barbant,baRb@,ADJ,1,1.9,1.02,0.27,0.2,CVCCV,CVCCVCC,2,7
13413,barber,baRbe,VER,1,0.78,0.06,1.69,0.2,CVCCV,CVCCVC,2,6
13486,barbu,baRby,ADJ,1,1.46,1.27,8.31,5.41,CVCCV,CVCCV,2,5
13487,barbu,baRby,NOM,1,1.7,1.37,3.65,2.77,CVCCV,CVCCV,2,5
13499,barda,baRda,NOM,1,1.62,1.46,2.16,1.55,CVCCV,CVCCV,2,5
13515,barder,baRde,VER,1,2.58,1.84,6.55,0.47,CVCCV,CVCCVC,2,6
13535,baril,baRil,NOM,1,2.71,1.81,3.04,2.03,CVCVC,CVCVC,2,5
13556,barjo,baRZo,ADJ,1,1.02,0.95,0.14,0.14,CVCCV,CVCCV,2,5
13557,barjo,baRZo,NOM,1,1.01,0.72,0.14,0.14,CVCCV,CVCCV,2,5
13560,barjot,baRZo,ADJ,1,0.84,0.63,0.47,0.34,CVCCV,CVCCVC,2,6
13587,baroque,baROk,ADJ,1,1.24,0.91,4.86,2.91,CVCVC,CVCVCVV,2,7
13605,barrage,baRaZ,NOM,1,13.4,9.6,19.66,10.68,CVCVC,CVCCVCV,2,7
13665,barrique,baRik,NOM,1,0.99,0.68,1.55,0.81,CVCVC,CVCCVCVV,2,8
13777,basique,bazik,ADJ,1,1.3,0.85,0.0,0.0,CVCVC,CVCVCVV,2,7
13807,bassesse,basEs,NOM,1,1.72,1.15,3.65,2.5,CVCVC,CVCCVCCV,2,8
13818,bassine,basin,NOM,1,1.59,1.55,8.99,6.55,CVCVC,CVCCVCV,2,7
13832,basta,basta,ONO,1,2.15,2.15,1.49,1.49,CVCCV,CVCCV,2,5
13846,baston,bast§,NOM,1,1.51,1.43,0.88,0.81,CVCCV,CVCCVC,2,6
13885,bâtard,bataR,ADJ,1,2.69,1.91,5.74,3.85,CVCVC,CVCVCC,2,6
13886,bâtard,bataR,NOM,1,13.66,9.89,11.89,9.12,CVCVC,CVCVCC,2,6
13957,bâtir,batiR,VER,1,18.65,5.62,24.53,8.24,CVCVC,CVCVC,2,5
13970,bâtisse,batis,NOM,1,0.93,0.78,9.59,7.43,CVCVC,CVCVCCV,2,7
14018,batteur,bat9R,NOM,1,4.61,3.34,3.99,1.82,CVCVC,CVCCVVC,2,7
14094,bavard,bavaR,ADJ,1,4.85,2.39,12.3,4.86,CVCVC,CVCVCC,2,6
14095,bavard,bavaR,NOM,1,1.81,1.04,5.0,2.57,CVCVC,CVCVCC,2,6
14161,bavure,bavyR,NOM,1,1.65,1.28,4.12,1.69,CVCVC,CVCVCV,2,6
14176,bazar,bazaR,NOM,1,8.36,8.18,7.43,6.42,CVCVC,CVCVC,2,5
14264,bécane,bekan,NOM,1,1.77,1.46,4.8,3.92,CVCVC,CVCVCV,2,6
14269,bécasse,bekas,NOM,1,1.56,1.4,1.08,0.54,CVCVC,CVCVCCV,2,7
14274,because,bikoz,CON,1,2.78,2.78,1.01,1.01,CVCVC,CVCVVCV,2,7
14291,bêcheur,bES9R,ADJ,1,0.52,0.22,0.95,0.41,CVCVC,CVCCVVC,2,7
14339,bedaine,b2dEn,NOM,1,0.89,0.89,1.62,1.42,CVCVC,CVCVVCV,2,7
14513,bémol,bemOl,NOM,1,0.88,0.88,1.01,0.81,CVCVC,CVCVC,2,5
14536,bénef,benEf,NOM,1,0.71,0.43,0.68,0.61,CVCVC,CVCVC,2,5
14598,bénir,beniR,VER,1,48.77,2.36,18.92,3.38,CVCVC,CVCVC,2,5
14667,berceau,bERso,NOM,1,7.05,6.72,13.31,12.43,CVCCV,CVCCVVV,2,7
14680,bercer,bERse,VER,1,4.46,1.17,18.04,3.92,CVCCV,CVCCVC,2,6
14701,berger,bERZe,NOM,1,11.84,8.33,24.8,11.15,CVCCV,CVCCVC,2,6
14752,berner,bERne,VER,1,3.56,2.04,2.64,0.54,CVCCV,CVCCVC,2,6
14792,besogne,b2zON,NOM,1,2.71,2.54,15.61,10.74,CVCVC,CVCVCCV,2,7
14841,bétel,betEl,NOM,1,2.94,2.94,0.14,0.14,CVCVC,CVCVC,2,5
14853,bêtise,betiz,NOM,1,39.31,14.29,28.38,14.73,CVCVC,CVCVCV,2,6
14897,beugler,b2gle,VER,1,0.75,0.17,5.74,0.88,CVCCV,CVVCCVC,2,7
14965,bibine,bibin,NOM,1,0.73,0.71,3.99,3.85,CVCVC,CVCVCV,2,6
15024,bicoque,bikOk,NOM,1,0.94,0.89,3.85,3.11,CVCVC,CVCVCVV,2,7
15077,bidule,bidyl,NOM,1,1.1,0.94,2.03,1.22,CVCVC,CVCVCV,2,6
15169,bifton,bift§,NOM,1,0.64,0.16,2.84,1.08,CVCCV,CVCCVC,2,6
15217,bigleux,bigl2,ADJ,1,1.02,0.98,0.41,0.34,CVCCV,CVCCVVC,2,7
15218,bigleux,bigl2,NOM,1,1.88,1.75,0.2,0.14,CVCCV,CVCCVVC,2,7
15333,binaire,binER,ADJ,1,0.68,0.45,0.34,0.27,CVCVC,CVCVVCV,2,7
15421,bipède,bipEd,ADJ,1,0.56,0.45,0.07,0.0,CVCVC,CVCVCV,2,6
15422,bipède,bipEd,NOM,1,0.78,0.58,0.47,0.2,CVCVC,CVCVCV,2,6
15578,bitume,bitym,NOM,1,1.12,0.99,6.01,5.88,CVCVC,CVCVCV,2,6
16114,bobard,bobaR,NOM,1,3.13,1.0,1.96,0.41,CVCVC,CVCVCC,2,6
16126,bobine,bobin,NOM,1,3.63,1.69,5.88,2.91,CVCVC,CVCVCV,2,6
16136,bobonne,bobOn,NOM,1,0.79,0.79,1.15,1.08,CVCVC,CVCVCCV,2,7
16145,bocal,bokal,NOM,1,3.83,2.73,7.5,4.66,CVCVC,CVCVC,2,5
16421,bondir,b§diR,VER,1,5.1,2.11,35.41,9.05,CVCVC,CVCCVC,2,6
16449,bonhomme,bonOm,ADJ,1,4.85,4.38,4.46,4.32,CVCVC,CVCCVCCV,2,8
16453,boniche,boniS,NOM,1,1.28,1.16,1.22,0.81,CVCVC,CVCVCCV,2,7
16500,bonnir,boniR,VER,1,6.67,0.0,2.09,0.95,CVCVC,CVCCVC,2,6
16518,bonus,bonys,NOM,1,3.8,3.8,0.41,0.41,CVCVC,CVCVC,2,5
16529,boomer,bum9R,NOM,1,2.19,2.19,0.07,0.07,CVCVC,CVVCVC,2,6
16531,booster,buste,NOM,1,0.63,0.52,0.0,0.0,CVCCV,CVVCCVC,2,7
16555,bordeaux,bORdo,ADJ,1,0.7,0.7,1.62,1.62,CVCCV,CVCCVVVC,2,8
16556,bordeaux,bORdo,NOM,1,0.66,0.66,3.78,3.78,CVCCV,CVCCVVVC,2,8
16581,border,bORde,VER,1,3.78,0.95,34.46,1.82,CVCCV,CVCCVC,2,6
16630,borné,bORne,ADJ,1,3.13,2.07,4.66,1.96,CVCCV,CVCCV,2,5
16642,borner,bORne,VER,1,2.19,0.29,13.24,0.81,CVCCV,CVCCVC,2,6
16664,bosquet,bOskE,NOM,1,0.8,0.47,5.81,2.64,CVCCV,CVCCVVC,2,7
16703,bosseur,bos9R,NOM,1,0.59,0.53,0.34,0.0,CVCVC,CVCCVVC,2,7
16787,bottine,botin,NOM,1,2.27,0.54,4.86,0.61,CVCVC,CVCCVCV,2,7
16881,bouclé,bukle,ADJ,1,2.38,0.95,7.16,1.69,CVCCV,CVVCCV,2,6
16894,boucler,bukle,VER,1,24.61,6.91,23.45,6.55,CVCCV,CVVCCVC,2,7
17012,bouffeur,buf9R,NOM,1,0.84,0.32,0.34,0.14,CVCVC,CVVCCVVC,2,8
17074,bougeotte,buZOt,NOM,1,1.04,1.04,1.15,1.15,CVCVC,CVVCVVCCV,2,9
17217,boulette,bulEt,NOM,1,6.13,2.34,5.2,2.36,CVCVC,CVVCVCCV,2,8
17337,bourbon,buRb§,NOM,1,2.76,2.66,6.96,6.96,CVCCV,CVVCCVC,2,7
17348,bourdon,buRd§,NOM,1,1.28,1.17,5.54,4.73,CVCCV,CVVCCVC,2,7
17380,bourgeon,buRZ§,NOM,1,0.63,0.47,2.84,0.68,CVCCV,CVVCCVVC,2,8
17484,bourrique,buRik,NOM,1,1.97,1.9,2.97,2.09,CVCVC,CVVCCVCVV,2,9
17583,boussole,busOl,NOM,1,2.91,2.71,4.66,4.05,CVCVC,CVVCCVCV,2,8
17705,boxer,bOkse,VER,1,5.78,3.14,2.84,1.28,CVCCV,CVCVC,2,5
17719,boxon,bOks§,NOM,1,0.62,0.6,1.01,0.74,CVCCV,CVCVC,2,5
19019,buccal,bykal,ADJ,1,0.54,0.16,0.34,0.14,CVCVC,CVCCVC,2,6
19065,budget,bydZE,NOM,1,11.21,10.54,6.62,5.34,CVCCV,CVCCVC,2,6
19171,burette,byREt,NOM,1,1.03,0.61,1.62,0.88,CVCVC,CVCVCCV,2,7
19302,buvette,byvEt,NOM,1,0.76,0.75,3.04,2.91,CVCVC,CVCVCCV,2,7
19304,buveur,byv9R,NOM,1,2.22,1.67,4.66,1.49,CVCVC,CVCVVC,2,6
19326,cabale,kabal,NOM,1,0.73,0.73,0.88,0.41,CVCVC,CVCVCV,2,6
19388,caboche,kabOS,NOM,1,1.13,1.12,1.49,1.22,CVCVC,CVCVCCV,2,7
19538,cachette,kaSEt,NOM,1,11.81,11.21,16.96,14.59,CVCVC,CVCCVCCV,2,8
19606,cadence,kad@s,NOM,1,2.42,2.12,13.78,12.64,CVCVC,CVCVCCV,2,7
19633,cadran,kadR@,NOM,1,1.58,1.42,7.7,6.55,CVCCV,CVCCVC,2,6
19643,cadrer,kadRe,VER,1,1.55,0.64,2.43,0.34,CVCCV,CVCCVC,2,6
19669,cafard,kafaR,ADJ,1,0.51,0.29,0.68,0.47,CVCVC,CVCVCC,2,6
19670,cafard,kafaR,NOM,1,9.87,5.77,9.8,7.84,CVCVC,CVCVCC,2,6
19728,cafter,kafte,VER,1,1.05,0.32,1.22,0.54,CVCCV,CVCCVC,2,6
19752,cagnotte,kaNOt,NOM,1,1.09,1.09,1.01,1.01,CVCVC,CVCCVCCV,2,8
19761,cagoule,kagul,NOM,1,2.84,1.92,1.76,1.28,CVCVC,CVCVVCV,2,7
19997,calèche,kalES,NOM,1,1.36,1.32,3.72,3.24,CVCVC,CVCVCCV,2,7
20000,caleçon,kals§,NOM,1,7.58,4.63,6.69,4.86,CVCCV,CVCVCVC,2,7
20080,calice,kalis,NOM,1,1.42,1.2,2.97,2.64,CVCVC,CVCVCV,2,6
20085,calife,kalif,NOM,1,3.51,3.5,2.03,1.96,CVCVC,CVCVCV,2,6
20158,calmant,kalm@,ADJ,1,0.81,0.48,1.08,0.34,CVCCV,CVCCVCC,2,7
20159,calmant,kalm@,NOM,1,7.38,3.46,1.55,0.61,CVCCV,CVCCVCC,2,7
20319,cambrer,k@bRe,VER,1,1.35,0.69,3.51,0.2,CVCCV,CVCCCVC,2,7
20475,campeur,k@p9R,NOM,1,0.68,0.13,4.26,0.47,CVCVC,CVCCVVC,2,7
20488,camping,k@piG,NOM,1,4.2,4.11,3.24,2.97,CVCVC,CVCCVCC,2,7
20496,campus,k@pys,NOM,1,6.04,6.04,1.62,1.62,CVCVC,CVCCVC,2,6
20606,candeur,k@d9R,NOM,1,1.27,1.27,4.59,4.46,CVCVC,CVCCVVC,2,7
20615,candide,k@did,ADJ,1,0.96,0.89,4.73,3.92,CVCVC,CVCCVCV,2,7
20634,canette,kanEt,NOM,1,1.95,1.1,6.62,3.18,CVCVC,CVCVCCV,2,7
20639,caniche,kaniS,NOM,1,2.56,2.0,3.99,3.72,CVCVC,CVCVCCV,2,7
20646,canif,kanif,NOM,1,0.95,0.91,4.93,4.32,CVCVC,CVCVC,2,5
20648,canine,kanin,ADJ,1,0.54,0.41,1.08,1.01,CVCVC,CVCVCV,2,6
20683,cannelle,kanEl,NOM,1,1.38,1.38,2.97,2.97,CVCVC,CVCCVCCV,2,8
20692,cannette,kanEt,NOM,1,0.66,0.42,0.14,0.14,CVCVC,CVCCVCCV,2,8
20765,cantine,k@tin,NOM,1,4.23,3.76,12.16,10.61,CVCVC,CVCCVCV,2,7
20772,cantique,k@tik,NOM,1,1.68,0.83,6.62,2.5,CVCVC,CVCCVCVV,2,8
20952,capote,kapOt,NOM,1,7.59,4.67,18.04,13.45,CVCVC,CVCVCV,2,6
21000,capter,kapte,VER,1,9.89,1.95,9.59,3.85,CVCCV,CVCCVC,2,6
21054,capuche,kapyS,NOM,1,1.6,1.53,0.74,0.61,CVCVC,CVCVCCV,2,7
21142,carafe,kaRaf,NOM,1,1.04,1.02,5.47,4.46,CVCVC,CVCVCV,2,6
21312,carence,kaR@s,NOM,1,1.06,0.91,1.76,1.49,CVCVC,CVCVCCV,2,7
21357,cargo,kaRgo,NOM,1,5.17,4.18,7.09,3.99,CVCCV,CVCCV,2,5
21423,carlin,kaRl5,NOM,1,0.96,0.86,0.47,0.34,CVCCV,CVCCVC,2,6
21498,carotte,kaROt,NOM,1,7.12,2.45,8.31,2.97,CVCVC,CVCVCCV,2,7
21587,carrosse,kaROs,NOM,1,2.77,2.59,4.05,3.72,CVCVC,CVCCVCCV,2,8
21597,carrure,kaRyR,NOM,1,0.94,0.94,4.53,4.39,CVCVC,CVCCVCV,2,7
21697,casbah,kasba,NOM,1,1.76,1.76,4.32,4.32,CVCCV,CVCCVC,2,6
21743,casher,kaSER,ADJ,1,0.53,0.53,0.07,0.07,CVCVC,CVCCVC,2,6
21772,casquer,kaske,VER,1,1.92,1.25,6.69,1.89,CVCCV,CVCCVVC,2,7
21855,casseur,kas9R,NOM,1,1.47,0.71,3.24,1.76,CVCVC,CVCCVVC,2,7
21871,cassure,kasyR,NOM,1,0.51,0.44,3.78,2.5,CVCVC,CVCCVCV,2,7
22154,causette,kozEt,NOM,1,0.71,0.69,1.76,1.62,CVCVC,CVVCVCCV,2,8
22157,causeur,koz9R,NOM,1,0.58,0.13,0.68,0.34,CVCVC,CVVCVVC,2,7
22213,cavale,kaval,NOM,1,4.0,3.87,4.32,4.26,CVCVC,CVCVCV,2,6
22313,cégep,seZEp,NOM,1,0.54,0.54,0.0,0.0,CVCVC,CVCVC,2,5
22474,censeur,s@s9R,NOM,1,0.88,0.68,1.96,1.08,CVCVC,CVCCVVC,2,7
22488,censure,s@syR,NOM,1,2.87,2.87,3.51,3.04,CVCVC,CVCCVCV,2,7
22495,centaine,s@tEn,NOM,1,29.22,6.33,41.82,10.54,CVCVC,CVCCVVCV,2,8
22498,centaure,s@toR,NOM,1,0.59,0.42,0.74,0.41,CVCVC,CVCCVVCV,2,8
22513,centile,s@til,NOM,1,0.96,0.96,0.0,0.0,CVCVC,CVCCVCV,2,7
22516,centime,s@tim,NOM,1,7.14,3.25,5.68,1.49,CVCVC,CVCCVCV,2,7
22548,centrer,s@tRe,VER,1,1.38,0.11,1.82,0.14,CVCCV,CVCCCVC,2,7
22607,cerceau,sERso,NOM,1,0.64,0.52,2.77,1.96,CVCCV,CVCCVVV,2,7
22679,cerner,sERne,VER,1,7.74,1.73,21.01,2.91,CVCCV,CVCCVC,2,6
22698,certain,sERt5,ADJ:ind,1,103.57,2.18,182.64,6.89,CVCCV,CVCCVVC,2,7
22754,césar,sezaR,NOM,1,0.59,0.01,1.15,0.2,CVCVC,CVCVC,2,5
22825,chacal,Sakal,NOM,1,3.02,1.16,2.57,1.55,CVCVC,CCVCVC,2,6
22857,chagrin,SagR5,ADJ,1,1.79,1.67,4.46,2.77,CVCCV,CCVCCVC,2,7
22939,chaloupe,Salup,NOM,1,0.82,0.73,2.5,1.89,CVCVC,CCVCVVCV,2,8
22951,chamade,Samad,NOM,1,0.75,0.75,1.35,1.35,CVCVC,CCVCVCV,2,7
22974,chaman,Saman,NOM,1,1.03,0.97,0.41,0.2,CVCVC,CCVCVC,2,6
23018,chambrée,S@bRe,NOM,1,0.98,0.64,1.89,1.62,CVCCV,CCVCCCVV,2,8
23022,chambrer,S@bRe,VER,1,1.49,0.39,3.31,0.41,CVCCV,CCVCCCVC,2,8
23042,champagne,S@paN,ADJ,1,3.22,3.19,1.76,1.76,CVCVC,CCVCCVCCV,2,9
23115,chandelle,S@dEl,NOM,1,5.15,3.51,12.57,7.91,CVCVC,CCVCCVCCV,2,9
23186,chantage,S@taZ,NOM,1,8.51,8.5,7.64,7.43,CVCVC,CCVCCVCV,2,8
23222,chanteur,S@t9R,NOM,1,21.17,9.8,20.07,9.19,CVCVC,CCVCCVVC,2,8
23339,charade,SaRad,NOM,1,0.53,0.12,0.74,0.27,CVCVC,CCVCVCV,2,7
23426,chargé,SaRZe,ADJ,1,9.61,5.72,8.65,3.72,CVCCV,CCVCCV,2,6
23473,charmer,SaRme,VER,1,5.69,1.3,6.96,0.81,CVCCV,CCVCCVC,2,7
23476,charmé,SaRme,ADJ,1,0.73,0.39,1.08,0.81,CVCCV,CCVCCV,2,6
23503,charnu,SaRny,ADJ,1,0.76,0.06,6.15,1.28,CVCCV,CCVCCV,2,6
23508,charogne,SaRON,NOM,1,3.64,2.58,7.16,5.07,CVCVC,CCVCVCCV,2,8
23526,charpie,SaRpi,NOM,1,0.52,0.52,2.5,2.43,CVCCV,CCVCCVV,2,7
23658,châtaigne,SatEN,NOM,1,1.24,0.55,2.5,0.88,CVCVC,CCVCVVCCV,2,9
23743,châtrer,SatRe,VER,1,0.94,0.47,0.68,0.2,CVCCV,CCVCCVC,2,7
23779,chaudron,SodR§,NOM,1,1.12,0.79,5.81,4.26,CVCCV,CCVVCCVC,2,8
23787,chauffage,SofaZ,NOM,1,4.96,4.96,6.08,6.08,CVCVC,CCVVCCVCV,2,9
23798,chauffard,SofaR,NOM,1,1.62,1.38,0.95,0.47,CVCVC,CCVVCCVCC,2,9
23875,chaussure,SosyR,NOM,1,73.58,12.49,56.49,8.78,CVCVC,CCVVCCVCV,2,9
23926,cheddar,SEdaR,NOM,1,0.53,0.53,0.0,0.0,CVCVC,CCVCCVC,2,7
24083,chérir,SeRiR,VER,1,22.66,1.49,7.03,1.15,CVCVC,CCVCVC,2,6
24113,chétif,Setif,ADJ,1,0.91,0.43,7.36,3.65,CVCVC,CCVCVC,2,6
24405,chiffrer,SifRe,VER,1,0.64,0.19,1.01,0.27,CVCCV,CCVCCCVC,2,8
24437,chimère,SimER,NOM,1,2.94,1.74,5.54,2.23,CVCVC,CCVCVCV,2,7
24446,chimique,Simik,ADJ,1,10.51,5.4,4.59,1.96,CVCVC,CCVCVCVV,2,8
24631,chochotte,SoSOt,NOM,1,1.65,1.37,0.61,0.27,CVCVC,CCVCCVCCV,2,9
24708,chômage,SomaZ,NOM,1,12.5,12.5,5.41,5.41,CVCVC,CCVCVCV,2,7
24720,chômeur,Som9R,NOM,1,4.55,2.23,4.39,2.16,CVCVC,CCVCVVC,2,7
24790,chorale,koRal,NOM,1,2.63,2.56,1.96,1.76,CVCVC,CCVCVCV,2,7
25097,cibler,sible,VER,1,1.9,0.76,0.81,0.14,CVCCV,CVCCVC,2,6
25147,cigale,sigal,NOM,1,3.0,1.43,4.93,1.15,CVCVC,CVCVCV,2,6
25167,cigogne,sigON,NOM,1,3.22,2.21,2.5,1.35,CVCVC,CVCVCCV,2,7
25270,cingler,s5gle,VER,1,18.93,0.0,9.39,0.88,CVCCV,CVCCCVC,2,7
25272,cinglé,s5gle,ADJ,1,6.87,4.28,2.36,1.22,CVCCV,CVCCCV,2,6
25273,cinglé,s5gle,NOM,1,12.37,7.03,5.81,2.57,CVCCV,CVCCCV,2,6
25282,cinoche,sinOS,NOM,1,1.08,1.07,6.35,6.22,CVCVC,CVCVCCV,2,7
25299,cinquante,s5k@t,NOM,1,3.29,3.29,7.7,7.7,CVCVC,CVCCVVCCV,2,9
25336,cirage,siRaZ,NOM,1,2.08,2.08,4.39,4.39,CVCVC,CVCVCV,2,6
25460,cirrhose,siRoz,NOM,1,0.9,0.9,0.27,0.27,CVCVC,CVCCCVCV,2,8
25580,citron,sitR§,ADJ,1,1.14,1.14,2.57,2.57,CVCCV,CVCCVC,2,6
25581,citron,sitR§,NOM,1,10.92,8.1,10.81,9.05,CVCCV,CVCCVC,2,6
25619,civil,sivil,ADJ,1,20.46,5.92,28.51,9.46,CVCVC,CVCVC,2,5
25620,civil,sivil,NOM,1,14.23,5.64,13.99,8.38,CVCVC,CVCVC,2,5
25623,civique,sivik,ADJ,1,2.97,1.37,1.82,1.35,CVCVC,CVCVCVV,2,7
26381,cobra,kobRa,NOM,1,4.24,3.96,0.81,0.74,CVCCV,CVCCV,2,5
26384,cocagne,kokaN,NOM,1,0.56,0.56,0.81,0.74,CVCVC,CVCVCCV,2,7
26478,cocotte,kokOt,NOM,1,3.47,3.35,6.15,4.73,CVCVC,CVCVCCV,2,7
26592,coffrer,kofRe,VER,1,7.75,3.33,0.68,0.34,CVCCV,CVCCCVC,2,7
26599,coffret,kofRE,NOM,1,1.98,1.77,6.42,5.81,CVCCV,CVCCCVC,2,7
26619,cognac,koNak,NOM,1,12.07,11.69,11.01,10.68,CVCVC,CVCCVC,2,6
26826,colique,kolik,NOM,1,1.4,1.02,2.03,0.95,CVCVC,CVCVCVV,2,7
26865,collage,kolaZ,NOM,1,1.31,1.22,0.81,0.74,CVCVC,CVCCVCV,2,7
27013,colloque,kolOk,NOM,1,0.7,0.58,2.23,1.55,CVCVC,CVCCVCVV,2,8
27042,colombe,kol§b,NOM,1,6.84,5.08,5.34,3.51,CVCVC,CVCVCCV,2,7
27165,colosse,kolOs,NOM,1,2.72,2.46,6.82,6.08,CVCVC,CVCVCCV,2,7
27292,combine,k§bin,NOM,1,6.84,4.32,8.24,4.8,CVCVC,CVCCVCV,2,7
27326,comblé,k§ble,ADJ,1,1.06,0.58,4.19,1.42,CVCCV,CVCCCV,2,6
27336,combler,k§ble,VER,1,9.37,2.5,25.34,7.97,CVCCV,CVCCCVC,2,7
27370,comète,komEt,NOM,1,2.28,1.96,2.5,2.3,CVCVC,CVCVCV,2,6
27376,comics,komik,NOM,1,0.69,0.69,0.41,0.41,CVCVC,CVCVCC,2,6
27377,comique,komik,ADJ,1,4.86,4.33,13.45,10.34,CVCVC,CVCVCVV,2,7
27378,comique,komik,NOM,1,5.17,4.23,3.92,3.51,CVCVC,CVCVCVV,2,7
27571,commère,komER,NOM,1,2.36,2.01,3.78,1.35,CVCVC,CVCCVCV,2,7
27626,commode,komOd,NOM,1,3.36,3.21,12.09,10.88,CVCVC,CVCCVCV,2,7
27661,commune,komyn,NOM,1,3.19,2.84,10.27,7.7,CVCVC,CVCCVCV,2,7
27909,compère,k§pER,NOM,1,2.13,1.7,3.85,2.36,CVCVC,CVCCVCV,2,7
28000,complet,k§plE,NOM,1,4.46,4.35,10.54,9.53,CVCCV,CVCCCVC,2,7
28089,complot,k§plo,NOM,1,10.45,9.82,6.49,4.8,CVCCV,CVCCCVC,2,7
28190,compote,k§pOt,NOM,1,3.01,3.0,3.31,2.77,CVCVC,CVCCVCV,2,7
28360,compteur,k§t9R,NOM,1,4.81,4.27,5.95,4.19,CVCVC,CVCCCVVC,2,8
28364,comptine,k§tin,NOM,1,2.0,1.73,1.76,1.22,CVCVC,CVCCCVCV,2,8
28701,concret,k§kRE,ADJ,1,3.48,1.88,7.09,2.09,CVCCV,CVCCCVC,2,7
28702,concret,k§kRE,NOM,1,1.27,1.25,0.74,0.74,CVCCV,CVCCCVC,2,7
28857,condor,k§dOR,NOM,1,1.33,1.3,0.61,0.47,CVCVC,CVCCVC,2,6
28990,confesse,k§fEs,NOM,1,0.72,0.72,0.95,0.95,CVCVC,CVCCVCCV,2,8
29169,conflit,k§fli,NOM,1,13.79,9.63,14.12,11.08,CVCCV,CVCCCVC,2,7
29522,connasse,konas,ADJ,1,2.59,2.41,0.68,0.61,CVCVC,CVCCVCCV,2,8
29523,connasse,konas,NOM,1,5.29,5.1,2.03,1.55,CVCVC,CVCCVCCV,2,8
29597,conquête,k§kEt,NOM,1,5.95,3.85,16.42,10.88,CVCVC,CVCCVVCV,2,8
29856,consigne,k§siN,NOM,1,5.24,3.04,15.81,7.91,CVCVC,CVCCVCCV,2,8
29918,console,k§sOl,NOM,1,2.78,2.65,3.72,2.57,CVCVC,CVCCVCV,2,7
30034,constant,k§st@,ADJ,1,5.76,1.88,16.82,6.55,CVCCV,CVCCCVCC,2,8
30065,constat,k§sta,NOM,1,1.38,1.36,3.45,2.77,CVCCV,CVCCCVC,2,7
30217,consul,k§syl,NOM,1,3.95,3.56,10.07,8.11,CVCVC,CVCCVC,2,6
30500,conteur,k§t9R,NOM,1,1.29,0.84,4.46,2.84,CVCVC,CVCCVVC,2,7
30614,contour,k§tuR,NOM,1,2.09,0.87,16.28,5.0,CVCVC,CVCCVVC,2,7
30726,contraint,k§tR5,ADJ,1,0.77,0.47,4.46,2.7,CVCCV,CVCCCVVCC,2,9
